stable_viral_candidate_id	viral_candidate_branch	seq_name	context_original_contig_id	context_assembly_id	context_assembly_path	context_length	context_sequence_md5	context_basalt_match_method	context_basalt_status	context_basalt_bins	context_basalt_runs	context_basalt_assemblies	context_max_completeness	context_min_contamination	genomad_length	genomad_topology	genomad_coordinates	genomad_n_genes	genomad_genetic_code	genomad_virus_score	genomad_fdr	genomad_n_hallmarks	genomad_marker_enrichment	genomad_taxonomy	checkv_contig_length	checkv_provirus	checkv_proviral_length	checkv_gene_count	checkv_viral_genes	checkv_host_genes	checkv_checkv_quality	checkv_miuvig_quality	checkv_completeness	checkv_completeness_method	checkv_contamination	checkv_kmer_freq	checkv_warnings
DOGMAG_VIR003216	binned/prophage-context	lr_flye_meta_dogfirst_sugo__contig_6240|provirus_1_36726	contig_6240	lr_flye_meta_dogfirst_sugo	assemblies/lr_flye_meta_dogfirst_sugo.fasta	57357	7484cb467731f33ca3d4067064433d8a	sequence_md5	binned	30_lr_flye_meta__dogfirst_sugo.fasta_200_metabat_genomes.21;30_lr_flye_meta__dogfirst_sugo.fasta_300_metabat_genomes.19;30_lr_flye_meta__dogfirst_sugo.fasta_400_metabat_genomes.19;30_lr_flye_meta__dogfirst_sugo.fasta_500_metabat_genomes.20	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lr_flye_meta__dogfirst_sugo	0.000	0.000	36726	Provirus	1-36726	71	11	0.9648	NA	10	32.2882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	36726	No	NA	66	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003217	binned/prophage-context	lr_flye_meta_dogfirst_sugo__contig_6350	contig_6350	lr_flye_meta_dogfirst_sugo	assemblies/lr_flye_meta_dogfirst_sugo.fasta	34496	3351a97f07765c5a04aa27e04bb44751	sequence_md5	binned	30_lr_flye_meta__dogfirst_sugo.fasta_200_metabat_genomes.44;30_lr_flye_meta__dogfirst_sugo.fasta_300_metabat_genomes.42;30_lr_flye_meta__dogfirst_sugo.fasta_400_metabat_genomes.42;30_lr_flye_meta__dogfirst_sugo.fasta_500_metabat_genomes.44	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lr_flye_meta__dogfirst_sugo	0.000	0.000	34496	No terminal repeats	NA	60	11	0.9473	NA	6	25.9754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	34496	No	NA	60	5	0	Medium-quality	Genome-fragment	74.85	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR003218	binned/prophage-context	lr_flye_meta_dogfirst_sugo__contig_6549	contig_6549	lr_flye_meta_dogfirst_sugo	assemblies/lr_flye_meta_dogfirst_sugo.fasta	52412	12544932563128232436df99ee339cfb	sequence_md5	binned	30_lr_flye_meta__dogfirst_sugo.fasta_200_metabat_genomes.56;30_lr_flye_meta__dogfirst_sugo.fasta_300_metabat_genomes.71;30_lr_flye_meta__dogfirst_sugo.fasta_400_metabat_genomes.71;30_lr_flye_meta__dogfirst_sugo.fasta_500_metabat_genomes.71	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lr_flye_meta__dogfirst_sugo	0.000	0.000	52412	No terminal repeats	NA	108	11	0.8457	NA	3	19.9176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	52412	No	NA	108	11	0	Medium-quality	Genome-fragment	82.1	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR003219	binned/prophage-context	lr_flye_meta_dogfirst_sugo__contig_6955|provirus_1_22179	contig_6955	lr_flye_meta_dogfirst_sugo	assemblies/lr_flye_meta_dogfirst_sugo.fasta	319794	327eac98312af456da723087d86c97fb	sequence_md5	binned	30_lr_flye_meta__dogfirst_sugo.fasta_200_metabat_genomes.76;30_lr_flye_meta__dogfirst_sugo.fasta_300_metabat_genomes.74;30_lr_flye_meta__dogfirst_sugo.fasta_400_metabat_genomes.74;30_lr_flye_meta__dogfirst_sugo.fasta_500_metabat_genomes.76	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lr_flye_meta__dogfirst_sugo	0.000	0.000	22179	Provirus	1-22179	38	11	0.9634	NA	6	21.1250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	22179	No	NA	37	11	0	Medium-quality	Genome-fragment	59.31	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003220	binned/prophage-context	lr_flye_meta_dogfirst_sugo__contig_6957|provirus_585916_627528	contig_6957	lr_flye_meta_dogfirst_sugo	assemblies/lr_flye_meta_dogfirst_sugo.fasta	1023925	32326c8917abd515396479a4e1c28c7f	sequence_md5	binned	30_lr_flye_meta__dogfirst_sugo.fasta_200_metabat_genomes.76;30_lr_flye_meta__dogfirst_sugo.fasta_300_metabat_genomes.74;30_lr_flye_meta__dogfirst_sugo.fasta_400_metabat_genomes.74;30_lr_flye_meta__dogfirst_sugo.fasta_500_metabat_genomes.76	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lr_flye_meta__dogfirst_sugo	0.000	0.000	41613	Provirus	585916-627528	74	11	0.9581	NA	7	35.6079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41613	No	NA	74	19	0	Medium-quality	Genome-fragment	69.89	HMM-based (lower-bound)	0.0	1.0	
DOGMAG_VIR003221	binned/prophage-context	lr_flye_meta_dogfirst_sugo__contig_899|provirus_1_130277	contig_899	lr_flye_meta_dogfirst_sugo	assemblies/lr_flye_meta_dogfirst_sugo.fasta	417912	1a20a91cffbb6cd76d60b070a0e26a6f	sequence_md5	binned	30_lr_flye_meta__dogfirst_sugo.fasta_200_metabat_genomes.79;30_lr_flye_meta__dogfirst_sugo.fasta_300_metabat_genomes.77;30_lr_flye_meta__dogfirst_sugo.fasta_400_metabat_genomes.77;30_lr_flye_meta__dogfirst_sugo.fasta_500_metabat_genomes.79	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lr_flye_meta__dogfirst_sugo	0.000	0.000	130277	Provirus	1-130277	159	11	0.8558	NA	9	16.6866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	130277	No	NA	159	16	10	High-quality	High-quality	98.85	HMM-based (lower-bound)	0.0	1.01	
DOGMAG_VIR003222	binned/prophage-context	lrs_srs_metaspades_hybrid_dmd_dog_toti__NODE_1011_length_25641_cov_9.304033|provirus_2485_25641	NODE_1011_length_25641_cov_9.304033	lrs_srs_metaspades_hybrid_dmd_dog_toti	assemblies/lrs_srs_metaspades_hybrid_dmd_dog_toti.fasta	25641	72a267d1384c61bb040294940c6164f1	sequence_md5	binned	51_lrs_srs_opera_ms_hybrid__dmd_dog_toti.fasta_200_metabat_genomes.44;51_lrs_srs_opera_ms_hybrid__dmd_dog_toti.fasta_300_metabat_genomes.43;51_lrs_srs_opera_ms_hybrid__dmd_dog_toti.fasta_400_metabat_genomes.45;51_lrs_srs_opera_ms_hybrid__dmd_dog_toti.fasta_500_metabat_genomes.44	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_toti	0.000	0.000	23157	Provirus	2485-25641	35	11	0.9568	NA	6	22.2040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23157	No	NA	35	12	0	Medium-quality	Genome-fragment	63.65	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003223	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_1052	opera_contig_1052	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	32460	c652f3f511324c25c350e9ba5603fc99	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.3;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.3;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.3;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.3	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	32460	No terminal repeats	NA	48	11	0.9691	NA	8	32.5427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	32460	No	NA	48	15	0	Medium-quality	Genome-fragment	89.82	AAI-based (high-confidence)	0.0	1.01	
DOGMAG_VIR003224	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_1371	opera_contig_1371	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	27624	e9539a95b8b7b7f54a539f12edc5bafe	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.4;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.14;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.86;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.38	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	27624	No terminal repeats	NA	32	11	0.9559	NA	2	26.6547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27624	No	NA	32	3	0	Medium-quality	Genome-fragment	68.82	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003225	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_1447	opera_contig_1447	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	24338	e67fb432d71f905cb1f5be3cf51bda2c	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.73;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.73;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.73;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.74	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	24338	No terminal repeats	NA	21	11	0.8581	NA	2	13.0111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	24338	No	NA	21	5	0	Medium-quality	Genome-fragment	86.57	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR003226	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_1623	opera_contig_1623	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	21919	2a7c87bfcbce371daf34f9e6721c3325	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.95;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.96;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.96;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.96	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	21919	No terminal repeats	NA	33	11	0.9814	NA	10	42.7948	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	21919	No	NA	33	16	0	Medium-quality	Genome-fragment	52.79	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003227	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_2145|provirus_74_38093	opera_contig_2145	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	52161	d7bfa04c5a33c4730f0ae92c2b8326bc	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.5;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.4;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.4;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.5	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	38020	Provirus	74-38093	49	11	0.9754	NA	0	36.1181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	38020	No	NA	49	4	0	Medium-quality	Genome-fragment	51.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003228	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_2171	opera_contig_2171	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	16877	a47b61a10129fd9548b75ded957f9dd1	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.73;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.73;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.73;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.74	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	16877	No terminal repeats	NA	18	11	0.8600	NA	1	11.6755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	16877	No	NA	18	9	0	Medium-quality	Genome-fragment	59.19	AAI-based (medium-confidence)	0.0	1.02	
DOGMAG_VIR003229	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_220|provirus_50_47402	opera_contig_220	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	86281	55663c3220efdcf8880a9c0970e9e2f3	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.65;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.31;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.28;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.62	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	47353	Provirus	50-47402	73	11	0.9717	NA	14	69.2546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	47353	No	NA	73	22	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003230	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_220|provirus_61134_86281	opera_contig_220	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	86281	55663c3220efdcf8880a9c0970e9e2f3	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.65;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.31;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.28;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.62	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	25148	Provirus	61134-86281	30	11	0.9527	NA	3	19.6252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	25148	No	NA	30	12	1	Medium-quality	Genome-fragment	52.72	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003231	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_2266	opera_contig_2266	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	30783	d9943f0272fd0f52f8646bf391d010f4	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.68;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.68;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.66;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.69	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	30783	No terminal repeats	NA	36	11	0.9077	NA	2	11.6881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	30783	No	NA	36	1	5	Medium-quality	Genome-fragment	73.79	AAI-based (high-confidence)	0.0	1.12	
DOGMAG_VIR003232	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_227|provirus_48133_89618	opera_contig_227	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	89620	4898f6cd64ae0782e68e2ee34dc1a4b3	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.27;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.25;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.22;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.24	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	41486	Provirus	48133-89618	53	11	0.9717	NA	13	53.7528	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41486	No	NA	53	14	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR003233	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_241|provirus_27483_65685	opera_contig_241	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	81832	890a637a1f6e93dd734f28f66920b8c5	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.84;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.85;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.83;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.85	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	38203	Provirus	27483-65685	69	11	0.9761	NA	11	50.0725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	38203	No	NA	69	15	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003234	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_337|provirus_3_41408	opera_contig_337	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	89257	aa989505ca55f48d669161295af70f46	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.21;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.19;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.19;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.20	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	41406	Provirus	3-41408	64	11	0.9520	NA	12	41.3577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41406	No	NA	68	13	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.08	
DOGMAG_VIR003235	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_45|provirus_10170_69428	opera_contig_45	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	197783	9b9aff2a049449ace7c26a460666620d	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.27;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.25;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.22;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.24	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	59259	Provirus	10170-69428	50	11	0.9788	NA	2	67.9077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	59259	No	NA	49	7	2	High-quality	High-quality	93.46	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003236	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_489|provirus_255_32225	opera_contig_489	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	113064	02df91f8a9c0a874e625a7f3adc69254	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.80;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.82;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.80;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.82	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	31971	Provirus	255-32225	49	11	0.9716	NA	14	49.8213	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	31971	No	NA	49	15	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003237	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_502|provirus_4728_52064	opera_contig_502	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	52345	231bc6f48585dfa5b92598ec09feafbf	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.43;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.42;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.39;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.41	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	47337	Provirus	4728-52064	67	11	0.9781	NA	14	55.1416	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	47337	No	NA	68	16	1	High-quality	High-quality	99.86	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003238	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_525|provirus_19830_51267	opera_contig_525	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	51267	6fdc4f1f6ef0e52b0d2ed81df28e75ae	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.70;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.70;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.70;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.64	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	31438	Provirus	19830-51267	55	11	0.9811	NA	8	48.5841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	31438	No	NA	55	18	1	High-quality	High-quality	94.44	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003239	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_5911	opera_contig_5911	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	37141	bcd91fadf101dc8e476c9150df5c8e72	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.8;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.6	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	37141	No terminal repeats	NA	49	11	0.9723	NA	0	32.6863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	37141	No	NA	49	4	0	Medium-quality	Genome-fragment	50.02	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003240	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_736	opera_contig_736	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	41519	63837cbbf5b391d08d794b8a8a3568c7	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.72;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.72;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.72;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.73	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	41519	No terminal repeats	NA	69	11	0.9729	NA	6	26.7846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41519	Yes	38818	69	14	2	High-quality	High-quality	93.55	AAI-based (high-confidence)	6.51	1.0	
