stable_candidate_id	original_bin_group	candidate_id	selected_fasta_name	reselected_fasta_path	source_fasta_name	source_origin	source_path	size_bytes	sha256	binner_or_reassembly_class	source_assembly	binner_family_from_existing_summary	completeness	contamination	quality_score_completeness_minus_5x_contamination	n50	genome_size	quality_class	candidate_count_in_original_group	eligible_candidate_count_in_original_group	drep99_retained_by_internal_filter	drep99_cluster_id	drep99_representative	drep99_is_representative	drep95_retained_by_internal_filter	drep95_cluster_id	drep95_representative	drep95_is_representative	gtdb_taxonomy_scope	gtdb_gtdb_domain_summary	gtdb_classification	gtdb_classification_method	gtdb_closest_genome_ani	gtdb_closest_genome_af	gtdb_note	gtdb_domain	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species
DOGMAG_MAGC002424	bin8041	bin8041_SPAdes_hybrid_re-assembly_contigs.fa	bin8041__bin8041_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin8041__bin8041_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin8041_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin8041_SPAdes_hybrid_re-assembly_contigs.fa	1399711	74dae5906206926142a22f72d1364ed53e87db9419c9705c62296f5119c95ec2	SPAdes hybrid reassembly	bin8041_SPAdes_hybrid_re-assembly_contigs	unknown	58.17	2.16	47.370000000000005	11429.0	1390639.0	medium-quality	4	1	no				no				not_in_drep99_retained_set													
DOGMAG_MAGC002425	bin8046	bin8046_mag_polished.fa	bin8046__bin8046_mag_polished.fa.fa	reselected_mq_candidates/bin8046__bin8046_mag_polished.fa.fa	bin8046_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8046_mag_polished.fa	793160	a745974f0a9a31c48edc5dd23be87bfa419a7c990c6208eb3c7015fbfeb39aad	BASALT polished	bin8046_mag_polished	unknown	51.95	1.2	45.95	154008.0	793020.0	medium-quality	3	1	yes	52_3	bin8105__bin8105_mag_polished.fa.fa	no	yes	50_1	bin1296__bin1296_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554885	ani_screen	97.29	0.788	classification based on ANI only	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_B	Fusobacterium_B sp900554885
DOGMAG_MAGC002426	bin8049	bin8049_mag_polished.fa	bin8049__bin8049_mag_polished.fa.fa	reselected_mq_candidates/bin8049__bin8049_mag_polished.fa.fa	bin8049_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8049_mag_polished.fa	1577262	0bd0e2080d79425ce3e7af11d91f4c6914bf6063f08bbdaf25bdf46530a71cd5	BASALT polished	bin8049_mag_polished	unknown	79.55	3.82	60.45	68616.0	1576082.0	medium-quality	1	1	yes	22_2	bin5278__bin5278_mag_polished.fa.fa	no	yes	21_1	bin5173__bin5173_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Aphodousia;s__Aphodousia sp937906995	ani_screen	98.45	0.856	classification based on ANI only	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Aphodousia	Aphodousia sp937906995
DOGMAG_MAGC002427	bin8051	bin8051_mag_polished.fa	bin8051__bin8051_mag_polished.fa.fa	reselected_mq_candidates/bin8051__bin8051_mag_polished.fa.fa	bin8051_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8051_mag_polished.fa	2309048	9c59918900d9ba1db1cf054ddf40ce977c2dc440aea5300c73fe2498f05062b0	BASALT polished	bin8051_mag_polished	unknown	82.64	4.31	61.09	355337.0	2308738.0	medium-quality	1	1	yes	81_9	bin1687__bin1687_mag_polished.fa.fa	no	yes	76_1	bin4508__bin4508_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	ani_screen	98.89	0.898	classification based on ANI only	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552855
DOGMAG_MAGC002428	bin8052	bin8052_SPAdes_hybrid_re-assembly_contigs.fa	bin8052__bin8052_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin8052__bin8052_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin8052_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin8052_SPAdes_hybrid_re-assembly_contigs.fa	2149047	f9f6077d36f66ac22e7b8cac1023ebc205a55b0bdc1cb87d1e2302f5d3666f66	SPAdes hybrid reassembly	bin8052_SPAdes_hybrid_re-assembly_contigs	unknown	70.3	1.86	61.0	30269.0	2142066.0	medium-quality	4	2	yes	89_13	bin8052__bin8052_SPAdes_hybrid_re-assembly_contigs.fa.fa	yes	yes	84_1	bin5335__bin5335_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gnavus	ani_screen	96.88	0.822	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter gnavus
DOGMAG_MAGC002429	bin8053	bin8053_mag_polished.fa	bin8053__bin8053_mag_polished.fa.fa	reselected_mq_candidates/bin8053__bin8053_mag_polished.fa.fa	bin8053_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8053_mag_polished.fa	1529720	9e8039b7ea6130e8777e6bb19c9acd464bf00b39f06b47679e8063f7659f1412	BASALT polished	bin8053_mag_polished	unknown	56.08	0.78	52.18	4323.0	1517168.0	medium-quality	4	1	yes	92_1	bin6550__bin6550_mag_polished.fa.fa	no	yes	86_1	bin11063__bin11063_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	ani_screen	98.54	0.905	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata
DOGMAG_MAGC002430	bin8056	bin8056_mag_polished.fa	bin8056__bin8056_mag_polished.fa.fa	reselected_mq_candidates/bin8056__bin8056_mag_polished.fa.fa	bin8056_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8056_mag_polished.fa	1984070	8a3d81441b1ad080d70e44dacddfb12d07f90f35378299902f2442aa00291f10	BASALT polished	bin8056_mag_polished	unknown	83.69	0.82	79.59	36981.0	1981701.0	medium-quality	4	1	yes	86_4	bin9325__bin9325_mag_polished.fa.fa	no	yes	81_1	bin10788__bin10788_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp900765975	ani_screen	97.39	0.86	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella sp900765975
DOGMAG_MAGC002431	bin8060	bin8060_mag_polished.fa	bin8060__bin8060_mag_polished.fa.fa	reselected_mq_candidates/bin8060__bin8060_mag_polished.fa.fa	bin8060_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8060_mag_polished.fa	2346304	72580358dc97e3aae994e26fef81fad71210865d37307140621aaca429a0778d	BASALT polished	bin8060_mag_polished	unknown	80.19	1.15	74.44	61715.0	2344805.0	medium-quality	4	2	yes	132_8	bin389__bin389_mag_polished.fa.fa	no	yes	124_1	bin1552__bin1552_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp000437675	ani_screen	98.97	0.855	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp000437675
DOGMAG_MAGC002432	bin8061	bin8061_mag_polished.fa	bin8061__bin8061_mag_polished.fa.fa	reselected_mq_candidates/bin8061__bin8061_mag_polished.fa.fa	bin8061_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8061_mag_polished.fa	2504627	8bea22a569def7629278f8e0dc4622d8e97291fd801379ad012d79ef54d174f6	BASALT polished	bin8061_mag_polished	unknown	64.88	3.86	45.58	182018.0	2503940.0	medium-quality	3	1	yes	113_5	bin1019__bin1019_mag_polished.fa.fa	no	yes	105_1	bin7456__bin7456_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp030536995	ani_screen	99.21	0.887	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp030536995
DOGMAG_MAGC002433	bin8062	bin8062_mag_polished.fa	bin8062__bin8062_mag_polished.fa.fa	reselected_mq_candidates/bin8062__bin8062_mag_polished.fa.fa	bin8062_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8062_mag_polished.fa	1803727	4e14be5787ffcd30afe81d72618ad3c61f121d28c49123b4d58cebee6381643b	BASALT polished	bin8062_mag_polished	unknown	84.66	4.0	64.66	17327.0	1798615.0	medium-quality	4	4	yes	7_8	bin5299__bin5299_SPAdes_hybrid_re-assembly_contigs.fa.fa	no	yes	6_1	bin46__bin46_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902470815	ani_screen	97.08	0.792	classification based on ANI only	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp902470815
DOGMAG_MAGC002434	bin8064	bin8064_mag_polished.fa	bin8064__bin8064_mag_polished.fa.fa	reselected_mq_candidates/bin8064__bin8064_mag_polished.fa.fa	bin8064_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8064_mag_polished.fa	2138096	f0b0f3b308886da92f32bbf567857c34a50c6a42267c4e27db7186cc306215f1	BASALT polished	bin8064_mag_polished	unknown	80.49	3.24	64.28999999999999	555929.0	2137786.0	medium-quality	4	1	yes	62_5	bin3479__bin3479_mag_polished.fa.fa	no	yes	59_1	bin717__bin717_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	ani_screen	98.45	0.798	classification based on ANI only	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900540455
DOGMAG_MAGC002435	bin8067	bin8067_mag_polished.fa	bin8067__bin8067_mag_polished.fa.fa	reselected_mq_candidates/bin8067__bin8067_mag_polished.fa.fa	bin8067_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8067_mag_polished.fa	2978975	4ab6baee0832203527c3be2ec9c9ce540f6fe181505da0e82c5e25e3482fd034	BASALT polished	bin8067_mag_polished	unknown	92.74	0.36	90.94	47882.0	2975693.0	high-completeness/low-contamination	4	3	yes	112_1	bin2017__bin2017_mag_polished.fa.fa	no	yes	104_2	bin8067__bin8067_mag_polished.fa.fa	yes	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris	ani_screen	97.2	0.832	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A caecimuris
DOGMAG_MAGC002436	bin8068	bin8068_mag_polished.fa	bin8068__bin8068_mag_polished.fa.fa	reselected_mq_candidates/bin8068__bin8068_mag_polished.fa.fa	bin8068_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8068_mag_polished.fa	1965776	a6ec3222fe4bb6a0cb01f48213772707580b9d1fb4ab77d9f45aaf7b53c09188	BASALT polished	bin8068_mag_polished	unknown	76.79	3.17	60.940000000000005	5562.0	1952984.0	medium-quality	4	1	yes	101_5	bin6977__bin6977_mag_polished.fa.fa	no	yes	95_1	bin6077__bin6077_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium sp900539715	ani_screen	98.85	0.943	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Gallintestinimicrobium	Gallintestinimicrobium sp900539715
DOGMAG_MAGC002437	bin8069	bin8069_mag_polished.fa	bin8069__bin8069_mag_polished.fa.fa	reselected_mq_candidates/bin8069__bin8069_mag_polished.fa.fa	bin8069_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8069_mag_polished.fa	2915758	56b21a784618360598267a29190250da05c6fa9e0f844edf5d1ac4a1d301a795	BASALT polished	bin8069_mag_polished	unknown	76.93	8.05	36.68000000000001	68746.0	2913505.0	medium-quality	4	1	yes	120_3	bin8069__bin8069_mag_polished.fa.fa	yes	yes	112_1	bin908__bin908_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900766005	ani_screen	98.29	0.707	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp900766005
DOGMAG_MAGC002438	bin8076	bin8076_mag_polished.fa	bin8076__bin8076_mag_polished.fa.fa	reselected_mq_candidates/bin8076__bin8076_mag_polished.fa.fa	bin8076_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8076_mag_polished.fa	2844222	35c07063d96f206ff800b5183264a9417a02319eba51f8b9f41841aa2ea5eba5	BASALT polished	bin8076_mag_polished	unknown	69.72	8.49	27.269999999999996	160817.0	2843506.0	medium-quality	1	1	yes	132_3	bin2265__bin2265_mag_polished.fa.fa	no	yes	124_1	bin1552__bin1552_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp000437675	ani_screen	98.63	0.833	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp000437675
DOGMAG_MAGC002439	bin8077	bin8077_mag_polished.fa	bin8077__bin8077_mag_polished.fa.fa	reselected_mq_candidates/bin8077__bin8077_mag_polished.fa.fa	bin8077_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8077_mag_polished.fa	2586202	2999fa0c66e833b5ed0cbd3dce8fcba0813e3e6f01ad183863d066673e1ad9ab	BASALT polished	bin8077_mag_polished	unknown	71.3	6.0	41.3	63500.0	2584094.0	medium-quality	1	1	yes	46_2	bin2364__bin2364_mag_polished.fa.fa	no	yes	45_1	bin10069__bin10069_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis	ani_screen	98.19	0.852	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	MOL361	Turicibacteraceae	Turicibacter	Turicibacter bilis
DOGMAG_MAGC002440	bin8079	bin8079_mag_polished.fa	bin8079__bin8079_mag_polished.fa.fa	reselected_mq_candidates/bin8079__bin8079_mag_polished.fa.fa	bin8079_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8079_mag_polished.fa	3633549	7f46daa5ba08abce13ddeed1c201bc2dfe40ce2d5a37ebeb3f78fec4ff2a9ae6	BASALT polished	bin8079_mag_polished	unknown	99.78	1.75	91.03	67236.0	3630977.0	high-completeness/low-contamination	4	2	yes	133_14	bin8079__bin8079_mag_polished.fa.fa	yes	yes	125_1	bin4164__bin4164_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	ani_screen	98.37	0.757	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri_B
DOGMAG_MAGC002441	bin8082	bin8082_mag_polished.fa	bin8082__bin8082_mag_polished.fa.fa	reselected_mq_candidates/bin8082__bin8082_mag_polished.fa.fa	bin8082_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8082_mag_polished.fa	3591217	1c4de0bf17964cad9dbc7a5aeca462e1e004ffa6f53b9efa63526c47ec27ae09	BASALT polished	bin8082_mag_polished	unknown	94.94	4.86	70.64	310787.0	3590704.0	high-completeness/low-contamination	4	1	yes	127_3	bin8082__bin8082_mag_polished.fa.fa	yes	yes	119_1	bin8825__bin8825_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	ani_screen	98.1	0.778	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprocola
DOGMAG_MAGC002442	bin8084	bin8084_mag_polished.fa	bin8084__bin8084_mag_polished.fa.fa	reselected_mq_candidates/bin8084__bin8084_mag_polished.fa.fa	bin8084_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8084_mag_polished.fa	2088964	b3c542e6f52a33c61bca8cd25dab1e34629000bc93975aae1b66bc0da12a5387	BASALT polished	bin8084_mag_polished	unknown	87.18	3.01	72.13000000000001	1738066.0	2088796.0	medium-quality	3	1	yes	39_3	bin8084__bin8084_mag_polished.fa.fa	yes	yes	38_1	bin5163__bin5163_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum stercoricanis	ani_screen	98.65	0.904	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum stercoricanis
DOGMAG_MAGC002443	bin8087	bin8087_mag_polished.fa	bin8087__bin8087_mag_polished.fa.fa	reselected_mq_candidates/bin8087__bin8087_mag_polished.fa.fa	bin8087_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8087_mag_polished.fa	2172076	5e552fdcacf1b368f224b6f4b85f380957f875a89113dd01859b6e33d847b444	BASALT polished	bin8087_mag_polished	unknown	69.73	3.39	52.78	67214.0	2170751.0	medium-quality	3	1	yes	110_5	bin3244__bin3244_mag_polished.fa.fa	no	yes	103_1	bin2939__bin2939_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp026169535	ani_screen	98.62	0.807	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp026169535
DOGMAG_MAGC002444	bin8088	bin8088_mag_polished.fa	bin8088__bin8088_mag_polished.fa.fa	reselected_mq_candidates/bin8088__bin8088_mag_polished.fa.fa	bin8088_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8088_mag_polished.fa	1978466	66f8ec75c21c39b107724a5aedcdff5ae187dc270505fbbe51b14fbefb051391	BASALT polished	bin8088_mag_polished	unknown	52.46	3.74	33.76	13293.0	1970684.0	medium-quality	4	1	no				no				not_in_drep99_retained_set													
DOGMAG_MAGC002445	bin8089	bin8089_mag_polished.fa	bin8089__bin8089_mag_polished.fa.fa	reselected_mq_candidates/bin8089__bin8089_mag_polished.fa.fa	bin8089_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8089_mag_polished.fa	1773446	0c0366d25a5f735336648e1051a015691546ec5f565453fc638da5c9942b0518	BASALT polished	bin8089_mag_polished	unknown	65.87	5.2	39.870000000000005	57118.0	1772150.0	medium-quality	3	1	yes	43_8	bin8212__bin8212_mag_polished.fa.fa	no	yes	42_1	bin8289__bin8289_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella hominis	ani_screen	98.08	0.75	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella hominis
DOGMAG_MAGC002446	bin8092	bin8092_mag_polished.fa	bin8092__bin8092_mag_polished.fa.fa	reselected_mq_candidates/bin8092__bin8092_mag_polished.fa.fa	bin8092_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8092_mag_polished.fa	3110866	b21280ca8f61b9a6c8085fc99bb1bb97aa55253795f3302a2176f6083ac54cb6	BASALT polished	bin8092_mag_polished	unknown	71.51	6.57	38.660000000000004	115269.0	3109396.0	medium-quality	4	1	yes	100_4	bin3461__bin3461_mag_polished.fa.fa	no	yes	94_1	bin3461__bin3461_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp000432335	ani_screen	99.3	0.892	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp000432335
DOGMAG_MAGC002447	bin8097	bin8097_SPAdes_hybrid_re-assembly_contigs.fa	bin8097__bin8097_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin8097__bin8097_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin8097_SPAdes_hybrid_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin8097_SPAdes_hybrid_re-assembly_contigs.fa	1619235	46c97e38bd24f973700224ea26ee52871fc4973f2b782f5f610225ec364f0d10	SPAdes hybrid reassembly	bin8097_SPAdes_hybrid_re-assembly_contigs	unknown	64.95	0.85	60.7	12407.0	1607817.0	medium-quality	4	2	yes	4_2	bin1569__bin1569_SPAdes_hybrid_re-assembly_contigs.fa.fa	no	yes	3_2	bin1112__bin1112_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia sp959608125	ani_screen	97.68	0.863	classification based on ANI only	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Slackia sp959608125
DOGMAG_MAGC002448	bin8098	bin8098_mag_polished.fa	bin8098__bin8098_mag_polished.fa.fa	reselected_mq_candidates/bin8098__bin8098_mag_polished.fa.fa	bin8098_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8098_mag_polished.fa	1696571	c4cf3f71a48730f94014c0c14cc99b57667ef9760504f473e93f6696db0101e2	BASALT polished	bin8098_mag_polished	unknown	72.64	5.55	44.89	901428.0	1696319.0	medium-quality	1	1	yes	22_3	bin1141__bin1141_mag_polished.fa.fa	no	yes	21_1	bin5173__bin5173_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Aphodousia;s__Aphodousia sp937906995	ani_screen	98.59	0.854	classification based on ANI only	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Aphodousia	Aphodousia sp937906995
DOGMAG_MAGC002449	bin8105	bin8105_mag_polished.fa	bin8105__bin8105_mag_polished.fa.fa	reselected_mq_candidates/bin8105__bin8105_mag_polished.fa.fa	bin8105_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8105_mag_polished.fa	1623453	0f00efe5da7e40e506cd19050e550d70704ef7c4e2e25f343b93374f2ca393e8	BASALT polished	bin8105_mag_polished	unknown	73.76	4.25	52.510000000000005	1221494.0	1623313.0	medium-quality	1	1	yes	52_3	bin8105__bin8105_mag_polished.fa.fa	yes	yes	50_1	bin1296__bin1296_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554885	ani_screen	97.29	0.788	classification based on ANI only	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_B	Fusobacterium_B sp900554885
DOGMAG_MAGC002450	bin8106	bin8106_mag_polished.fa	bin8106__bin8106_mag_polished.fa.fa	reselected_mq_candidates/bin8106__bin8106_mag_polished.fa.fa	bin8106_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin8106_mag_polished.fa	1606505	f3e7e8bde250ef111796b84cb57306c252c2bd1c87f25647fc454b5b022bfa8e	BASALT polished	bin8106_mag_polished	unknown	66.22	4.77	42.370000000000005	1116268.0	1606449.0	medium-quality	4	1	yes	69_1	bin8106__bin8106_mag_polished.fa.fa	yes	yes	66_1	bin9409__bin9409_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus alactolyticus	ani_screen	98.35	0.891	classification based on ANI only	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
DOGMAG_MAGC002451	bin8113	bin8113_SPAdes_hybrid_re-assembly_contigs.fa	bin8113__bin8113_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin8113__bin8113_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin8113_SPAdes_hybrid_re-assembly_contigs.fa	copied_selected_alternative	BASALT_final_binset/bin8113_SPAdes_hybrid_re-assembly_contigs.fa	2143212	c5eaece78e9773eb45dae68315c8da0a6b68794a1cac9e25a2f957872cc8c896	SPAdes hybrid reassembly	bin8113_SPAdes_hybrid_re-assembly_contigs	unknown	67.76	1.53	60.11000000000001	23284.0	2134956.0	medium-quality	4	2	yes	89_12	bin8113__bin8113_SPAdes_hybrid_re-assembly_contigs.fa.fa	yes	yes	84_1	bin5335__bin5335_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gnavus	ani_screen	97.12	0.813	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter gnavus
